Date,Open,High,Low,Close,Volume
2023-06-27,0.0248370003,0.0274459999,0.0239289999,0.0273960009,15527228
2023-06-28,0.0273950007,0.0274080001,0.0250889994,0.0252160002,15889507
2023-06-29,0.0252160002,0.0263950005,0.0251749996,0.0256949998,11219897
2023-06-30,0.0256949998,0.0268680006,0.0254040007,0.0260739997,13068232
2023-07-01,0.0260710008,0.0260710008,0.0251819994,0.0253769998,9620517
2023-07-02,0.0253740009,0.0255050007,0.0244549997,0.0246980004,10712484
2023-07-03,0.0247000009,0.0247329995,0.0230570007,0.0242059994,15032388
2023-07-04,0.0242059994,0.0246159993,0.0232100002,0.0237109996,10496844
2023-07-05,0.0237150006,0.0237329993,0.0211580005,0.0223450009,13002341
2023-07-06,0.0223409999,0.0223409999,0.0201779995,0.0211500004,14953474
2023-07-07,0.0211500004,0.0235719997,0.0210790001,0.0231979992,12015701
2023-07-08,0.0232009999,0.0257629994,0.0228909999,0.0255389996,11742740
2023-07-09,0.0255629998,0.0257469993,0.0243759993,0.0251940005,12050601
2023-07-10,0.0251930002,0.0252829995,0.023178,0.0239400007,12944613
2023-07-11,0.0239429995,0.0246789996,0.0237799995,0.0245050006,10108339
2023-07-12,0.0245050006,0.0262449998,0.0240010004,0.0261310004,13627847
2023-07-13,0.0261330009,0.0274710003,0.0254679993,0.0273780003,17856476
2023-07-14,0.0273659993,0.0296470001,0.0269489996,0.0283059999,20243046
2023-07-15,0.0283029992,0.0285529997,0.0273950007,0.0281220004,13136188
2023-07-16,0.0281199999,0.0327950008,0.0281089991,0.0325120017,26145159
2023-07-17,0.0325450003,0.0343779996,0.0312179998,0.033241,31686229
2023-07-18,0.0332319997,0.0347520001,0.0306499992,0.0342799984,26194878
2023-07-19,0.0342869982,0.0354040004,0.0329769999,0.0348899998,27924701
2023-07-20,0.0348879993,0.0354800001,0.0333620012,0.0341779999,20204953
2023-07-21,0.0341849998,0.0347369984,0.0328099988,0.0346850008,19470842
2023-07-22,0.034674,0.0389139988,0.0339829996,0.0389019996,26980758
2023-07-23,0.0388469994,0.0410210006,0.0373170003,0.0402010009,36415441
2023-07-24,0.0402019992,0.0402019992,0.0356630012,0.037227001,31173998
2023-07-25,0.0372380018,0.0380709991,0.0328960009,0.0357719995,40246380
2023-07-26,0.0357870013,0.039593,0.0357320011,0.0383020006,30039372
2023-07-27,0.0383020006,0.0389420018,0.0365150012,0.0370999984,24830724
2023-07-28,0.037103001,0.0372509994,0.0349069983,0.0364379995,25101571
2023-07-29,0.0364350006,0.0370079987,0.034155,0.0357320011,22757669
2023-07-30,0.0357329994,0.0374060012,0.034630999,0.0371560007,24884210
2023-07-31,0.0371429995,0.0391470008,0.037103001,0.0391209982,26491013
2023-08-01,0.0391069986,0.0407380015,0.0373379998,0.0406850018,29558457
2023-08-02,0.0406499989,0.0471529998,0.0403349996,0.0466549993,51487799
2023-08-03,0.0466170013,0.0484439991,0.0436960012,0.0452179983,50105209
2023-08-04,0.0452210009,0.0468610004,0.0445289984,0.0464080013,36800477
2023-08-05,0.0464110002,0.0476749986,0.0451879986,0.0472539999,29829178
2023-08-06,0.0472600013,0.0514819995,0.0467219986,0.0502079986,40939664
2023-08-07,0.0501930006,0.0512310006,0.0461179987,0.0486110002,41565707
2023-08-08,0.0486010015,0.0490139984,0.0442649983,0.0465219989,42944617
2023-08-09,0.0465239994,0.047146,0.0454169996,0.0465070009,26354417
2023-08-10,0.0464790016,0.0464809984,0.0424499996,0.0424959995,29926867
2023-08-11,0.0424950011,0.0468569994,0.0412230007,0.0464939997,34497004
2023-08-12,0.0464849994,0.0465699993,0.045051001,0.045527,24539363
2023-08-13,0.0455430001,0.0456600003,0.042394001,0.0432320014,25018564
2023-08-14,0.0432280004,0.0437240005,0.0398089997,0.0412640013,22852845
2023-08-15,0.0412309989,0.0427110009,0.0380490012,0.0415449999,27804405
2023-08-16,0.0414879993,0.0421670005,0.0385960005,0.0385960005,16827846
2023-08-17,0.0386109985,0.0400450006,0.0362819992,0.0373370014,18644714
2023-08-18,0.0373370014,0.0396240018,0.0360659994,0.0396240018,20495305
2023-08-19,0.0396520011,0.0424060002,0.0395440012,0.0415229984,21660438
2023-08-20,0.041522,0.0423679985,0.0405969992,0.0418290012,11290316
2023-08-21,0.0418229997,0.0441530012,0.0412850007,0.0417170003,20125690
2023-08-22,0.0417170003,0.0427399985,0.0390180014,0.0402779989,17655480
2023-08-23,0.0403059982,0.0410440005,0.0383800007,0.0403760001,18206963
2023-08-24,0.0403739996,0.0405579992,0.0380680002,0.0385559984,12171791
2023-08-25,0.0385559984,0.0388710015,0.0367100015,0.0375629999,12267738
2023-08-26,0.0375390016,0.0377210006,0.0350049995,0.0356430002,9025825
2023-08-27,0.0356439985,0.0371170007,0.0339599997,0.0360939987,13564692
2023-08-28,0.0360580012,0.0364909992,0.0341080017,0.0344830006,8410655
2023-08-29,0.0344760008,0.036745999,0.0322429985,0.0354270004,21129952
2023-08-30,0.0354360007,0.0364710018,0.0337049998,0.0339960009,11799497
2023-08-31,0.0339969993,0.0351140015,0.0330529995,0.0337160006,9568204
2023-09-01,0.0337099992,0.0346329994,0.0332809985,0.0346300006,7796911
2023-09-02,0.0347039998,0.0357160009,0.0346219987,0.0354879983,8901951
2023-09-03,0.0354890004,0.0356389992,0.0344999991,0.0346449986,5828047
2023-09-04,0.0346410014,0.0346749984,0.0333329998,0.0334820002,7031775
2023-09-05,0.0334829986,0.0347120017,0.0331320018,0.0345720015,8207633
2023-09-06,0.0345759988,0.0401280001,0.0345759988,0.0383739993,22793014
2023-09-07,0.0383759998,0.0414739996,0.0382560007,0.0390960015,21822874
2023-09-08,0.0390990004,0.0394550003,0.0373089984,0.0388300009,11063722
2023-09-09,0.0388239995,0.0395240001,0.0383349992,0.0390340015,7095572
2023-09-10,0.0390340015,0.0406709984,0.0387290008,0.0403059982,12324737
2023-09-11,0.0403029993,0.0405940004,0.0389209986,0.0395400003,10830984
2023-09-12,0.0395449996,0.0428560004,0.0395330004,0.0422799997,19131445
2023-09-13,0.0422860011,0.04947,0.0418180004,0.0493259989,27430498
2023-09-14,0.0493299998,0.0501869991,0.0465539992,0.0471160002,21243246
2023-09-15,0.0471160002,0.0487199984,0.0470050015,0.0486380011,12317676
2023-09-16,0.0486349985,0.0499520004,0.0475069992,0.0479670018,13787364
2023-09-17,0.0479819998,0.0481039993,0.0449719988,0.0457479991,15080234
2023-09-18,0.0457659997,0.0495459996,0.0457420014,0.048494,16803571
2023-09-19,0.0484980009,0.051665999,0.0482259989,0.051647,18274951
2023-09-20,0.0516499989,0.0534639992,0.0491999984,0.0492950007,23496953
2023-09-21,0.0492909998,0.0501100011,0.0457479991,0.0459359996,18406046
2023-09-22,0.0459310003,0.0471150018,0.0436999984,0.0461210012,17803538
2023-09-23,0.0461280011,0.0466750003,0.0447910018,0.0451270007,9614354
2023-09-24,0.045127999,0.0479030013,0.0450300016,0.0471139997,12262087
2023-09-25,0.0471139997,0.0480899997,0.0458130017,0.0468280017,12710459
2023-09-26,0.0468269996,0.0471489988,0.0453100018,0.0468290001,11670119
2023-09-27,0.0468249992,0.0477220006,0.0462489985,0.0466209985,9833904
2023-09-28,0.0466290005,0.0472860001,0.0463580005,0.0472050011,7063445
2023-09-29,0.0472059995,0.0483120009,0.0471160002,0.0476109982,9446420
2023-09-30,0.0476109982,0.0489879996,0.047584001,0.048661001,8460765
2023-10-01,0.0486479998,0.0512030013,0.0486049987,0.0511480011,15194035
2023-10-02,0.0511449985,0.0514359996,0.0495489985,0.0499869995,13730586
2023-10-03,0.0499799997,0.0510969982,0.0497060008,0.0506169982,11242128
2023-10-04,0.0506169982,0.0507269986,0.0491439998,0.0492389984,9015115
2023-10-05,0.0492429994,0.0493180007,0.0470889993,0.0482649989,13046687
2023-10-06,0.0482629985,0.0505429991,0.0482380018,0.0502920002,10652278
2023-10-07,0.0502850004,0.0510509983,0.0492909998,0.0494600013,10881061
2023-10-08,0.0494630001,0.050218001,0.0482450016,0.0486869998,9434946
2023-10-09,0.0486869998,0.0487309992,0.0452940017,0.0458660014,15939876
2023-10-10,0.0458660014,0.046399001,0.0419090018,0.0424100012,22078808
2023-10-11,0.0424109995,0.0441970006,0.0414999984,0.0440299995,17540390
2023-10-12,0.0440329984,0.0450779982,0.0427949987,0.0437140018,12874495
2023-10-13,0.0437129997,0.0440480001,0.0422179997,0.0423579998,9924600
2023-10-14,0.0423600003,0.0432230011,0.0419539995,0.0424970016,8576612
2023-10-15,0.0424989983,0.0432109982,0.0423670001,0.043017,5949740
2023-10-16,0.0430190004,0.0460759997,0.0429069996,0.0448409989,15778815
2023-10-17,0.0448400006,0.0479880013,0.0444369987,0.0474959984,13958239
2023-10-18,0.0475010015,0.0476259999,0.0456149988,0.0466060005,13537009
2023-10-19,0.0466060005,0.0468409993,0.0454070009,0.0459569991,10109775
2023-10-20,0.0459569991,0.0493200012,0.0458870009,0.0488109998,17636296
2023-10-21,0.0488119982,0.0509370007,0.0487559997,0.0499840006,14879451
2023-10-22,0.0499860011,0.0506060012,0.0488680005,0.0500550009,11797161
2023-10-23,0.0502230003,0.0514319986,0.0496659987,0.0511990003,14066439
2023-10-24,0.0511890016,0.052790001,0.0505460016,0.0515590012,21143766
2023-10-25,0.0515669994,0.0519419983,0.049194999,0.0494819991,13422887
2023-10-26,0.0495020002,0.0502079986,0.0487580001,0.0495849997,14352058
2023-10-27,0.0495829992,0.0508170016,0.0492630005,0.0504969992,10184195
2023-10-28,0.0504949987,0.0510159992,0.0504349992,0.050795,7574248
2023-10-29,0.050795,0.0528220013,0.0507289991,0.0523389988,11304464
2023-10-30,0.0523400009,0.0527709983,0.0508520007,0.0514589995,12693882
2023-10-31,0.0514659993,0.0516650006,0.0495480001,0.0502739996,14692697
2023-11-01,0.0502690002,0.0520600006,0.0502520017,0.0520009995,12475240
2023-11-02,0.0520020016,0.0522250012,0.0507409982,0.0511359982,11963744
2023-11-03,0.0511300005,0.0521089993,0.0506439991,0.0520629995,12495564
2023-11-04,0.0520670004,0.0601410009,0.0520670004,0.0595000014,42876024
2023-11-05,0.0594820008,0.0661280006,0.0575140007,0.0645039976,54422508
2023-11-06,0.0645020008,0.0682599992,0.0615350008,0.0644610003,48481342
2023-11-07,0.0644560009,0.0692889988,0.0638969988,0.0681359991,36504652
2023-11-08,0.0681300014,0.0788030028,0.0678049996,0.0780109987,73043618
2023-11-09,0.0780080035,0.0932789966,0.0765329972,0.0922589973,157880341
2023-11-10,0.092283003,0.0988060012,0.0886659995,0.0912970006,85423672
2023-11-11,0.0913619995,0.0924229994,0.0838740021,0.088578999,58870703
2023-11-12,0.0885799974,0.0912709981,0.0862979963,0.0879269987,35785271
2023-11-13,0.0879480019,0.0900510028,0.0784270018,0.0813319981,54351724
2023-11-14,0.0812589973,0.091035001,0.0803679973,0.0897189975,51769156
2023-11-15,0.0899569988,0.1183649972,0.0893080011,0.1170030013,150136909
2023-11-16,0.1169919968,0.1455429941,0.1119960025,0.1261450052,260208912
2023-11-17,0.1261519939,0.1407330036,0.1130129993,0.1369500011,188438370
2023-11-18,0.1368979961,0.1456429958,0.128046006,0.1400180012,148475423
2023-11-19,0.1400260031,0.1540150046,0.1344130039,0.1448429972,135582363
2023-11-20,0.1447730064,0.1460720003,0.1294260025,0.1311510056,107081295
2023-11-21,0.1311540008,0.1326549947,0.1161490008,0.1161490008,105364085
2023-11-22,0.1161219999,0.1353690028,0.1160660014,0.1284099966,96283025
2023-11-23,0.1283680052,0.131091997,0.1242749989,0.1263149977,55871395
2023-11-24,0.1263680011,0.1418000013,0.1262789965,0.1396040022,84589109
2023-11-25,0.139605999,0.1416340023,0.134277001,0.1373649985,40575620
2023-11-26,0.1373739988,0.1386319995,0.1275590062,0.1302269995,46042877
2023-11-27,0.1302080005,0.1326400042,0.123104997,0.1285739988,48577013
2023-11-28,0.1286270022,0.1352030039,0.1236879975,0.1324280053,53578369
2023-11-29,0.1324370056,0.1344629973,0.1274179965,0.1291300058,35470682
2023-11-30,0.1291310042,0.1309749931,0.1270990074,0.1285379976,28426929
2023-12-01,0.1285409927,0.1409740001,0.1282580048,0.1377190053,54884310
2023-12-02,0.1379580051,0.1404470056,0.1357980072,0.1378719956,39555948
2023-12-03,0.1378690004,0.1424659938,0.137710005,0.1402879953,46263621
2023-12-04,0.1402650028,0.1498360038,0.1391710043,0.1452320069,168141478
2023-12-05,0.145235002,0.1464039981,0.139252007,0.1405480057,50837281
2023-12-06,0.140538007,0.142219007,0.1365880072,0.1378879994,47822097
2023-12-07,0.1379420012,0.1394550055,0.1269489974,0.1274539977,46642073
2023-12-08,0.1274919957,0.1354009956,0.1264390051,0.1312620044,44718159
2023-12-09,0.1312679946,0.1334650069,0.126876995,0.1288820058,40329341
2023-12-10,0.1288689971,0.1314720064,0.1250569969,0.1297090054,30143380
2023-12-11,0.1297129989,0.1299429983,0.1161630005,0.1194399968,54766795
2023-12-12,0.1194519997,0.1263190061,0.1165219992,0.119427003,48765052
2023-12-13,0.1194299981,0.1302870065,0.1182430014,0.1267060041,57811760
2023-12-14,0.1267150044,0.1294700056,0.1250659972,0.1288810074,47059844
2023-12-15,0.128925994,0.1290860027,0.1173129976,0.1178829968,40672385
2023-12-16,0.1178800017,0.1246019974,0.1171780005,0.1190309972,36513646
2023-12-17,0.1190309972,0.1199330017,0.1042710021,0.1071420014,68433285
2023-12-18,0.1070799977,0.1087019965,0.0962909982,0.1087019965,66922666
2023-12-19,0.1087139994,0.1141600013,0.1059819981,0.1070410013,48722574
2023-12-20,0.1070419997,0.1172600016,0.105603002,0.1136720031,51823930
2023-12-21,0.1136929989,0.1150339991,0.1099629998,0.113466002,35998712
2023-12-22,0.1134670004,0.1158299968,0.1075479984,0.1106280014,37541821
2023-12-23,0.1106169969,0.1144020036,0.1067849994,0.1132439971,31815614
2023-12-24,0.1132500023,0.1132500023,0.1036430001,0.1050750017,39875978
2023-12-25,0.1050790027,0.1090650037,0.1039189994,0.1087749973,37301350
2023-12-26,0.1087749973,0.1123820022,0.1009680033,0.1048069969,39428873
2023-12-27,0.1048069969,0.1063020006,0.1025360003,0.1056569964,25998255
2023-12-28,0.1056680009,0.1133959964,0.1047400013,0.1117959991,44279784
2023-12-29,0.1118490025,0.1282459944,0.1098169982,0.1196170002,85199770
2023-12-30,0.1196210012,0.1250970066,0.1133069992,0.1181500033,42564110
2023-12-31,0.1181230024,0.1191869974,0.1113910004,0.1122040004,24932402
2024-01-01,0.1124259979,0.1164119989,0.1105230004,0.1164119989,24415181
2024-01-02,0.1164179966,0.1216920018,0.1145220026,0.1171090007,38272750
2024-01-03,0.1171099991,0.120566003,0.0998179987,0.1064359993,72491125
2024-01-04,0.1064430028,0.1175789982,0.1035159975,0.1168140024,39443737
2024-01-05,0.1167809963,0.1184220016,0.1074699983,0.1111980006,38611124
2024-01-06,0.1112070009,0.1112330034,0.1050790027,0.1082850024,25597111
2024-01-07,0.1083210036,0.1121250018,0.1058790013,0.1070490032,22648382
2024-01-08,0.107051,0.1152810007,0.0994900018,0.1141090021,44012876
2024-01-09,0.1140879989,0.1168399975,0.1084690019,0.1111079976,42712665
2024-01-10,0.1111029983,0.1230230033,0.1102109998,0.1198680028,42796466
2024-01-11,0.1199240014,0.1293070018,0.1147840023,0.1227599978,61829449
2024-01-12,0.1229059994,0.1252830029,0.1109839976,0.1155290008,39135659
2024-01-13,0.1155129969,0.1168159992,0.1125549972,0.1143200025,19487055
2024-01-14,0.1143250018,0.1175319999,0.1125440001,0.1126269996,19747066
2024-01-15,0.1125330031,0.1142999977,0.1089790016,0.1101510003,18378126
2024-01-16,0.1100639999,0.114004001,0.1096619964,0.1125510037,21160333
2024-01-17,0.112499997,0.1128380001,0.1100720018,0.1119770035,16677940
2024-01-18,0.1119870022,0.1120520011,0.1016260013,0.1038800031,30416430
2024-01-19,0.1038800031,0.1064589992,0.095664002,0.1061839983,34362145
2024-01-20,0.1061839983,0.1067349985,0.1014819965,0.1028729975,16888276
2024-01-21,0.1028740034,0.1049399972,0.1022510007,0.1023560017,11953806
2024-01-22,0.1023740023,0.1026830003,0.0976940021,0.097992003,24364170
2024-01-23,0.097992003,0.0997259989,0.0934130028,0.0978759974,27943974
2024-01-24,0.0978759974,0.1032129973,0.0965190008,0.1001309976,18222978
2024-01-25,0.1001299992,0.1003390029,0.0960960016,0.098545,17183562
2024-01-26,0.0985829979,0.1053979993,0.0977789983,0.1046359986,20485042
2024-01-27,0.104617998,0.1064520031,0.1033549979,0.1064150035,12711722
2024-01-28,0.1064219996,0.1099449992,0.1034390032,0.1041669995,16763042
2024-01-29,0.1041869968,0.1080100015,0.1015190035,0.1074260026,17743144
2024-01-30,0.1074260026,0.1078689992,0.1033099964,0.1035299972,19764272
2024-01-31,0.1035740003,0.1038340032,0.0990850031,0.0991339982,22085412
2024-02-01,0.0991339982,0.1020039991,0.0974199995,0.1012149975,19019616
2024-02-02,0.1012549996,0.1030709967,0.1005610004,0.1022730023,17921111
2024-02-03,0.1022830009,0.1028890014,0.1012580022,0.101846002,11064955
2024-02-04,0.1018389985,0.1023219973,0.1000809968,0.1007699966,12338313
2024-02-05,0.1008040011,0.1014849991,0.0991109982,0.099841997,15269873
2024-02-06,0.0998449996,0.1054729968,0.099221997,0.1044310033,21133658
2024-02-07,0.1044320017,0.1210789979,0.1031809971,0.1168669984,54691898
2024-02-08,0.116985999,0.1295450032,0.1167730018,0.1251869947,66411149
2024-02-09,0.1252489984,0.138815999,0.1250739992,0.1373990029,67308194
2024-02-10,0.137391001,0.1419550031,0.1328999996,0.1389999986,55577075
2024-02-11,0.1390130073,0.1479460001,0.1352570057,0.1419170052,61479371
2024-02-12,0.1419280022,0.1469909996,0.1350940019,0.1444599926,62586736
2024-02-13,0.1444569975,0.1452369988,0.135563001,0.1376020014,49296128
2024-02-14,0.1376180053,0.1421709955,0.1362089962,0.1419260055,36043122
2024-02-15,0.1419059932,0.1444279999,0.1377409995,0.1394840032,42720963
2024-02-16,0.1394609958,0.148010999,0.1388469934,0.148010999,48756518
2024-02-17,0.148010999,0.1690050066,0.148010999,0.1639699936,150280718
2024-02-18,0.163955003,0.1660269946,0.1590259969,0.1631200016,50546335
2024-02-19,0.163131997,0.1837040037,0.1626439989,0.1836709976,104321481
2024-02-20,0.1836709976,0.1893980056,0.1682880074,0.1797820032,107893109
2024-02-21,0.1797820032,0.1801850051,0.164646998,0.1726330072,76941629
2024-02-22,0.172656998,0.1743039936,0.166745007,0.1686870009,50170064
2024-02-23,0.1686359942,0.1706839949,0.1608020067,0.1615840048,48219770
2024-02-24,0.1615940034,0.1709399968,0.1590249985,0.1696150005,35118222
2024-02-25,0.1696150005,0.1748960018,0.1692170054,0.170750007,40246643
2024-02-26,0.1707489938,0.1723950058,0.1605059952,0.1709450036,64199526
2024-02-27,0.1709450036,0.1745799929,0.1666959971,0.1690510064,55990953
2024-02-28,0.1690549999,0.1854220033,0.1556279957,0.1751919985,125712645
2024-02-29,0.1751520038,0.1827609986,0.1694180071,0.1714159995,86591369
2024-03-01,0.1715639979,0.1761240065,0.1702030003,0.1735440046,62721861
2024-03-02,0.1735659987,0.1741899997,0.1667809933,0.1705580056,59319783
2024-03-03,0.1705619991,0.1705790013,0.1617120057,0.1669919938,57693357
2024-03-04,0.1670330018,0.1711789966,0.1561979949,0.1616369933,104843344
2024-03-05,0.1618749946,0.167949006,0.1316899955,0.1526670009,128737888
2024-03-06,0.1527740061,0.156840995,0.1457539946,0.1494439989,96631489
2024-03-07,0.1494439989,0.1645500064,0.1470240057,0.1604699939,104280333
2024-03-08,0.1604589969,0.1631480008,0.1478949934,0.1502750069,94840626
2024-03-09,0.1502750069,0.1513289958,0.1424569935,0.1485140026,85021792
2024-03-10,0.1485150009,0.1532309949,0.1443080008,0.1479649991,75240739
2024-03-11,0.1479669958,0.1589449942,0.1440619975,0.1546880007,98612404
2024-03-12,0.1546880007,0.1590500027,0.143283993,0.1495549977,93323751
2024-03-13,0.1495549977,0.1513520032,0.1438930035,0.1478849947,79876487
2024-03-14,0.1478849947,0.1494950056,0.1396010071,0.1463609934,93249033
2024-03-15,0.1463609934,0.1472979933,0.1256709993,0.1399530023,106811615
2024-03-16,0.1399530023,0.1445830017,0.1267780066,0.1292590052,69025726
2024-03-17,0.1292590052,0.1430149972,0.1254020035,0.1391749978,67998429
2024-03-18,0.1391749978,0.1391890049,0.1280999929,0.1318989992,61163619
2024-03-19,0.1318989992,0.1333409995,0.1161129996,0.1189299971,106488290
2024-03-20,0.1189299971,0.134800002,0.116742,0.1335960031,88808540
2024-03-21,0.1335960031,0.1533409953,0.1326880008,0.1475059986,125052014
2024-03-22,0.1475059986,0.157634005,0.1427599937,0.1461739987,107165999
2024-03-23,0.1461739987,0.1464820057,0.1384070069,0.138488993,57823710
2024-03-24,0.138488993,0.1487669945,0.1384190023,0.1481090039,47904950
2024-03-25,0.1481090039,0.1522040069,0.1450539976,0.1456290036,73040283
2024-03-26,0.1456290036,0.1497039944,0.1359239966,0.1364630014,94810409
2024-03-27,0.1364630014,0.1391279995,0.1304499954,0.1328250021,106253406
2024-03-28,0.1328250021,0.1402540058,0.1319829971,0.1397369951,59684646
2024-03-29,0.1397369951,0.1414809972,0.1345469952,0.1375440061,59783298
2024-03-30,0.1375440061,0.1388989985,0.1316619962,0.1326850057,43333534
2024-03-31,0.1326850057,0.1396880001,0.1324220002,0.1395120025,34425494
2024-04-01,0.1395110041,0.1425170004,0.1310980022,0.1338730007,57518568
2024-04-02,0.1338730007,0.1340530068,0.1226830035,0.1277569979,81252770
2024-04-03,0.1277569979,0.1322340071,0.1242650002,0.1274569929,43251921
2024-04-04,0.1274569929,0.1328700036,0.1252769977,0.1300099939,41030357
2024-04-05,0.1300099939,0.1346610039,0.1261110008,0.1301950067,47153127
2024-04-06,0.1301950067,0.1459929943,0.1295049936,0.1415529996,49900338
2024-04-07,0.1415529996,0.142415002,0.1382420063,0.1403300017,41119504
2024-04-08,0.1403300017,0.1478880048,0.1370799989,0.1439249963,42111464
2024-04-09,0.1439249963,0.1479140073,0.1347659975,0.1359110028,42787975
2024-04-10,0.1359110028,0.1441140026,0.1319060028,0.142324999,51611399
2024-04-11,0.142324999,0.1459099948,0.1400330067,0.1456879973,45500224
2024-04-12,0.1456879973,0.1486449987,0.1070870012,0.1288879961,97583900
2024-04-13,0.1288910061,0.1298979968,0.1041899994,0.1184049994,113478657
2024-04-14,0.1184049994,0.1273719966,0.1117660031,0.1229880005,84055112
2024-04-15,0.1229880005,0.1342560053,0.1148149967,0.1207100004,77153090
2024-04-16,0.1207100004,0.1219599992,0.1103549972,0.1177939996,52835381
2024-04-17,0.1177939996,0.1224879995,0.1136600003,0.1186740026,55795950
2024-04-18,0.1186740026,0.1211870015,0.1137970015,0.119171001,45587430
2024-04-19,0.119171001,0.1191729978,0.1104750037,0.1134219989,57173102
2024-04-20,0.1134229973,0.1216029972,0.112003997,0.1194360033,42461979
2024-04-21,0.1194360033,0.1218440011,0.1148580015,0.1170459986,37896708
2024-04-22,0.1170459986,0.1306460053,0.115613997,0.1272410005,49086149
2024-04-23,0.1272410005,0.1327600032,0.1245080009,0.1293230057,51387994
2024-04-24,0.1293230057,0.1303050071,0.1212129965,0.1232699975,46195176
2024-04-25,0.1232710034,0.1244440004,0.1159010008,0.118937999,76094375
2024-04-26,0.118937999,0.1208639964,0.1170969978,0.1187890023,28269475
2024-04-27,0.1187890023,0.1190439984,0.1084370017,0.1087919995,67177842
2024-04-28,0.1087919995,0.1235340014,0.108585,0.1165399998,67822098
2024-04-29,0.1165399998,0.1190180033,0.1100199968,0.1134840026,48170454
2024-04-30,0.1134859994,0.1148139983,0.1053719968,0.1100530028,55742027
2024-05-01,0.1100530028,0.1117359996,0.1013009995,0.1091239974,53423414
2024-05-02,0.1091239974,0.1091260016,0.1060269997,0.1071140021,32648689
2024-05-03,0.1071140021,0.1128389984,0.1037530005,0.1122630015,41226694
2024-05-04,0.1122620031,0.1144549996,0.109269999,0.1108260006,38729641
2024-05-05,0.1108260006,0.1108630002,0.1070860028,0.1079690009,27566540
2024-05-06,0.1079690009,0.1132040024,0.107164003,0.110274002,37912598
2024-05-07,0.110274002,0.1156290025,0.1096990034,0.1122480035,39317738
2024-05-08,0.1122480035,0.124357,0.1101979986,0.1183909997,78285452
2024-05-09,0.1183909997,0.1249239966,0.1181629971,0.1240060031,68079305
2024-05-10,0.1240070015,0.1327809989,0.120318003,0.1238299981,71556917
2024-05-11,0.1238299981,0.1287979931,0.1215900034,0.1218319982,39749299
2024-05-12,0.1218319982,0.1247040033,0.1199899986,0.1222750023,25041169
2024-05-13,0.1222750023,0.1231810004,0.1138280034,0.1171080023,48007970
2024-05-14,0.1171080023,0.1171210036,0.1123619974,0.1129949987,36628561
2024-05-15,0.1129949987,0.1232369989,0.1125139967,0.1221299991,39303725
2024-05-16,0.1221330017,0.1240639985,0.118028,0.1202120036,25338910
2024-05-17,0.1202120036,0.1247700006,0.1201549992,0.1220860034,24332849
2024-05-18,0.1220860034,0.1241170019,0.1212899983,0.1240309998,17389139
2024-05-19,0.1240309998,0.1245340034,0.1214400008,0.1220059991,18425977
2024-05-20,0.1220059991,0.1298940033,0.1210549995,0.1288670003,31619613
2024-05-21,0.1288630068,0.1353480071,0.1269010007,0.1334930062,54163360
2024-05-22,0.1334930062,0.1417369992,0.1305149943,0.136800006,61322918
2024-05-23,0.136800006,0.142486006,0.1304319948,0.1341239959,56738570
2024-05-24,0.1341239959,0.134751007,0.1294430047,0.1322440058,31764964
2024-05-25,0.1322440058,0.1408109963,0.1309610009,0.1407800019,25823502
2024-05-26,0.1407800019,0.1418990046,0.136758998,0.1389160007,33357713
2024-05-27,0.1389160007,0.1435959935,0.1368789971,0.1431040019,38429615
2024-05-28,0.1431040019,0.1439339966,0.1382700056,0.1393149942,34152166
2024-05-29,0.1393149942,0.1405510008,0.1368519962,0.1373350024,27270697
2024-05-31,0.138714999,0.1392419934,0.1351860017,0.1373399943,27211778
2024-06-01,0.1373399943,0.138439998,0.1370290071,0.137609005,18520220
2024-06-02,0.137609005,0.1478900015,0.1374469995,0.1473660022,48413574
2024-06-03,0.1473670006,0.1762470007,0.1443420053,0.1690829992,165152309
2024-06-04,0.1690829992,0.1808310002,0.1661099941,0.1803690046,164245659
2024-06-05,0.1803690046,0.1918600053,0.1750120074,0.1781519949,157744611
2024-06-06,0.1781519949,0.1836789995,0.171145007,0.1722529978,71940203
2024-06-07,0.172251001,0.1780979931,0.1529510021,0.1629669964,121658490
2024-06-08,0.1629649997,0.1697040051,0.1559060067,0.1564829946,66017704
2024-06-09,0.1564429998,0.1692470014,0.1555020064,0.1688220054,71540066
2024-06-10,0.168836996,0.1698150039,0.1603689939,0.1621789932,67317267
2024-06-11,0.1621740013,0.1657769978,0.1552699953,0.1639309973,79837751
2024-06-12,0.1639340073,0.1803060025,0.1608400047,0.1704999954,115097249
2024-06-13,0.1704899967,0.1738629937,0.1626069993,0.1659629941,69924833
2024-06-14,0.1660059988,0.1693149954,0.1587650031,0.1628929973,66538248
2024-06-15,0.1628900021,0.1666000038,0.1505469978,0.1532080024,87373989
2024-06-16,0.1532299966,0.1607999951,0.1504330039,0.159683004,43949114
2024-06-17,0.1596689969,0.1617130041,0.149872005,0.1527329981,70495823
2024-06-18,0.1527310014,0.1528069973,0.1351729929,0.1435600072,111365686
2024-06-19,0.1435409933,0.1490309983,0.141148001,0.1439419985,54574018
2024-06-20,0.1439419985,0.1508300006,0.141723007,0.1462170035,54048274
2024-06-21,0.146273002,0.1469720006,0.1421310008,0.1453509927,47038420
2024-06-22,0.1453260034,0.1539230049,0.1441709995,0.1530510038,39141691
2024-06-23,0.1530359983,0.158931002,0.1510989964,0.1518439949,51190797
